Location,LocationResultCount,Latitude,Longitude,URL,ImageURL,Title
"Chicago, Illinois, United States",11,41.8500,-87.6501,"https://www.kompas.com/stori/read/2024/10/24/140000179/proses-kedatangan-jepang-ke-indonesia","https://asset.kompas.com/crops/BBWi1g1ol0XlVoAbrHTAutXAiko=/0x0:700x467/780x390/data/photo/2022/04/19/625e46c81e8bc.jpeg","Proses Kedatangan Jepang ke Indonesia"
"Chicago, Illinois, United States",11,41.8500,-87.6501,"https://news.fit.edu/academics-research/florida-techs-pallav-ray-seeks-to-improve-accuracy-of-rainfall-predictions-during-monsoon-season/","https://149466865.v2.pressablecdn.com/wp-content/uploads/2024/12/Rain-on-Grass-scaled.jpg","Florida Tech Pallav Ray Seeks to Improve Accuracy of Rainfall Predictions During Monsoon Season"
"Bali, Zamboanga Del Norte, Philippines",11,7.6725,122.1480,"https://mediaindonesia.com/politik-dan-hukum/723891/pulangkan-terpidana-mati-bali-nine-dan-mary-jane-indonesia-akan-terus-perangi-narkoba","https://mediaindonesia.com/cdn-cgi/image/width=800,quality=80,format=webp/https://asset.mediaindonesia.com/news/2024/12/06/1733459311_4891da592e6c873e8433.jpg","Pulangkan Terpidana Mati Bali Nine dan Mary Jane , Indonesia akan Terus Perangi Narkoba"
"Denpasar, Bali, Indonesia",10,-8.6500,115.2170,"https://bali.jpnn.com/hukum/31652/bali-rutin-dipakai-wna-buronan-masuk-indonesia-ini-catatan-ncb-interpol","https://cloud.jpnn.com/photo/bali/news/normal/2023/09/02/bule-rusia-buron-interpol-pm-dijemput-penyidik-polda-bali-se-vode.jpg","Bali Rutin Dipakai WNA Buronan Masuk Indonesia , Ini Catatan NCB Interpol"
"Denpasar, Bali, Indonesia",10,-8.6500,115.2170,"https://bali.jpnn.com/bali-terkini/31653/wahyu-eka-putra-dilantik-jadi-kakanwil-kemenkum-bali-menkum-supratman-berpesan","https://cloud.jpnn.com/photo/bali/news/normal/2024/12/06/suasana-pelantikan-pejabat-manajerial-lingkungan-kementerian-b3no.jpg","Wahyu Eka Putra Dilantik Jadi Kakanwil Kemenkum Bali , Menkum Supratman Berpesan"
"Denpasar, Bali, Indonesia",10,-8.6500,115.2170,"https://pressrelease.kontan.co.id/news/seni-jadi-jembatan-persahabatan-china-asean","https://foto.kontan.co.id/sqnni747m4eOqFBDNrlQL3FsTEY=/smart/2024/12/06/755714458p.jpg","Seni Jadi Jembatan Persahabatan China - ASEAN"
"Denpasar, Bali, Indonesia",10,-8.6500,115.2170,"https://www.antaranews.com/berita/4517539/komisi-i-dpr-ri-kunjungi-kodam-udayana-perkuat-astacita-presiden-ri","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000407798.jpg","Komisi I DPR RI kunjungi Kodam Udayana perkuat Astacita Presiden RI"
"West Kalimantan, Kalimantan Barat, Indonesia",10,0.0000,110.5000,"https://en.antaranews.com/news/337219/prabowo-forges-cooperation-with-20-japanese-businesses","https://cdn.antaranews.com/cache/1200x800/2024/12/06/IMG-20241206-WA0017_1.jpg","Prabowo forges cooperation with 20 Japanese businesses"
"West Kalimantan, Kalimantan Barat, Indonesia",10,0.0000,110.5000,"https://www.yahoo.com/news/crocodile-kills-woman-despite-coworkers-122419920.html","https://s.yimg.com/ny/api/res/1.2/L4PQtyA1AuVbF5Xn5XxS5A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/cbs_news_897/8a903566d8af5e7e66e2ea43efcaf4b4","Crocodile kills woman despite coworker attempt to save her"
"West Kalimantan, Kalimantan Barat, Indonesia",10,0.0000,110.5000,"https://thesun.my/world-news/crocodile-mauls-indonesia-plantation-worker-to-death-CI13390200","https://thesun.my/binrepository/480x320/0c35/480d250/none/11808/OJJE/looking-into-face-alligator-louisiana_4789909_20241206142430.jpg","Crocodile mauls Indonesia plantation worker to death"
"West Kalimantan, Kalimantan Barat, Indonesia",10,0.0000,110.5000,"https://www.channelstv.com/2024/12/06/crocodile-mauls-indonesia-plantation-worker-to-death/","https://www.channelstv.com/wp-content/uploads/2023/05/crocodile.jpg","Crocodile Mauls Indonesia Plantation Worker To Death"
"West Kalimantan, Kalimantan Barat, Indonesia",10,0.0000,110.5000,"https://www.theborneopost.com/2024/12/06/crocodile-mauls-plantation-worker-to-death-in-west-kalimantan/","https://www.theborneopost.com/newsimages/2024/07/FW1395334_SK07_20062024_BUAYA-lpr.jpg","Crocodile mauls plantation worker to death in West Kalimantan"
"Mumbai, Maharashtra, India",10,18.9750,72.8258,"https://aninews.in/news/business/indonesian-ministry-of-tourism-promotes-the-wonders-of-indonesia-lombok-and-central-java20241206183545/","https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20241206130515.jpg","Indonesian Ministry of Tourism Promotes the Wonders of Indonesia : Lombok and Central Java"
"Mumbai, Maharashtra, India",10,18.9750,72.8258,"https://www.traveldailymedia.com/indonesian-ministry-of-tourism-to-promote-balis-attractions-in-mumbai/","https://storage.googleapis.com/stateless-www-live-traveldailymedia/2024/12/d2c863af-temple-bali_indonesia_travel-attraction_balinese-architecture_archi-living_cover_resize-624x416-1.jpg","Indonesian Ministry of Tourism to promote Bali attractions in Mumbai"
"California, United States",10,36.1700,-119.7460,"https://newtalk.tw/news/view/2024-12-06/947795","https://s.newtalk.tw/album/news/869/64b8fa3f610b8.jpg","Temu 、 Shein中國電商鑽漏洞 ! 越南整頓急喊停 「 這國家 」 也要跟進 ..... | 國際"
"California, United States",10,36.1700,-119.7460,"https://buol.pikiran-rakyat.com/sepak-bola/pr-3458851565/cantiknya-sydney-hopper-bintang-baru-timnas-putri-indonesia-cetak-gol-ke-gawang-thailand","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/07/3165103311.jpg","Cantiknya Sydney Hopper , Bintang Baru Timnas Putri Indonesia : Cetak Gol ke Gawang Thailand"
"California, United States",10,36.1700,-119.7460,"https://www.pressdemocrat.com/article/news/quake-prompts-brief-tsunami-warning-on-the-west-coast-heres-what-to-know/","https://imengine.prod.srp.navigacloud.com/?uuid=3e950185-a242-5ea8-9410-bc03ed2360ac&type=primary&q=75","Humboldt County earthquake prompts brief tsunami warning on the West Coast . Here what to know about tsunamis"
"California, United States",10,36.1700,-119.7460,"https://zdnet.co.kr/view/?no=20241206112136","https://image.zdnet.co.kr/2024/12/06/93df5949840e2b0882d9d68147c96cbc.jpg","크레딧코인 , 스페이스코인 · 수이 · 월러스와 전략적 파트너십"
"Uzbekistan",10,41.7075,63.8491,"https://www.kamuajans.net/haber/2025te-turk-pasaportuna-vizesiz-seyahat-hakki-taniyacak-ulkeler-605347","https://cdn.kamuajans.net/news/605627.jpg","2025 ' te Türk pasaportuna vizesiz seyahat hakkı tanıyacak ülkeler !"
"Uzbekistan",10,41.7075,63.8491,"https://finance.sina.com.cn/roll/2024-12-06/doc-incynvuu8982332.shtml","https://n.sinaimg.cn/spider20241206/730/w962h568/20241206/cfea-831f42359ae4ab9de65dfcce880ba3dc.png","除了中国 ， 比亚迪在哪卖的最多 ？"
"Uzbekistan",10,41.7075,63.8491,"https://www.comnews.ru/content/236716/2024-12-06/2024-w49/1010/kak-izmenilsya-rossiyskiy-rynok-robototekhniki-za-5-let-rezultaty-oprosa-o-razvitii-robototekhnicheskikh-kompaniy-2020-2024-gg","","Как изменился российский рынок робототехники за 5 лет . Результаты опроса о развитии робототехнических компаний 2020 2024 гг ."
"Riau, Indonesia (General), Indonesia",9,-1.7167,105.9330,"https://sumatra.bisnis.com/read/20241206/534/1822262/bi-riau-dorong-optimisme-di-tengah-tantangan-ekonomi","https://images.bisnis.com/posts/2024/12/06/1822262/bi-44_1733490450.jpg","BI Riau Dorong Optimisme di Tengah Tantangan Ekonomi"
"Riau, Indonesia (General), Indonesia",9,-1.7167,105.9330,"https://news.harianjogja.com/read/2024/12/06/500/1197146/tetap-waspada-bmkg-keluarkan-surat-peringatan-dini-potensi-hujan-lebat-disertai-petir-di-jogja-dan-kota-besar-lainnya-hari-ini","","Tetap Waspada ! BMKG Keluarkan Surat Peringatan Dini Potensi Hujan Lebat Disertai Petir di Jogja dan Kota Besar Lainnya Hari Ini"
"Riau, Indonesia (General), Indonesia",9,-1.7167,105.9330,"https://www.viva.co.id/bisnis/1778969-daftar-lengkap-ump-2025-setelah-naik-6-5-persen-gaji-jawa-tengah-masih-setengahnya-jakarta","https://thumb.viva.co.id/media/frontend/thumbs3/2024/10/03/66fe2b32cb715-ilustrasi-terima-gaji_665_374.png","Daftar Lengkap UMP 2025 Setelah Naik 6 , 5 Persen , Gaji Jawa Tengah Masih Setengahnya Jakarta"
"Depok, Jawa Barat, Indonesia",9,-6.4000,106.8190,"https://depokraya.pikiran-rakyat.com/khazanah/pr-3298851766/gender-di-indonesia-memahami-konsep-dampaknya-pada-pembangunan-masyarakat","https://assets.pikiran-rakyat.com/crop/183x181:1458x914/1200x675/photo/2024/10/11/3050460143.png","Gender di Indonesia : Memahami Konsep & Dampaknya pada Pembangunan Masyarakat"
"Depok, Jawa Barat, Indonesia",9,-6.4000,106.8190,"https://www.kompas.com/properti/read/2024/12/07/061320721/sawangan-depok-bakal-punya-tempat-hang-out-baru-akhir-2025","https://asset.kompas.com/crops/srLJkdvnM0hrTTtabgpkUiebPnM=/0x0:4160x2773/780x390/filters:watermark(data/photo/2020/03/10/5e6775ccceff0.png,0,-0,1)/data/photo/2024/12/07/6753845d33d77.jpg","Sawangan Depok Bakal Punya Tempat \" Hang Out \" Baru Akhir 2025"
"Depok, Jawa Barat, Indonesia",9,-6.4000,106.8190,"https://depokraya.pikiran-rakyat.com/politik/pr-3298851754/desentralisasi-jalan-tengah-menuju-pemerintahan-yang-lebih-akuntabel-berkembang","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/04/02/2595385275.jpg","Desentralisasi : Jalan Tengah Menuju Pemerintahan yang Lebih Akuntabel & Berkembang"
"Depok, Jawa Barat, Indonesia",9,-6.4000,106.8190,"https://www.pikiran-rakyat.com/pendidikan/pr-018849939/profil-rektor-ui-2024-2029-prof-dr-ir-heri-hermansyah-visi-misinya-untuk-universitas-indonesia","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/09/23/2117095125.jpg","Profil Rektor UI 2024 - 2029 , Prof . Dr . Ir . Heri Hermansyah : Visi Misinya untuk Universitas Indonesia"
"Madrasah, Jawa Barat, Indonesia",9,-6.4967,108.4870,"https://sleman.pikiran-rakyat.com/pendidikan/pr-3048850572/kabar-gembira-untuk-guru-honorer-madrasah-kemenag-insentif-tahun-2025-segera-cair","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/05/1902700200.jpeg","Kabar Gembira untuk Guru Honorer Madrasah Kemenag ! Insentif Tahun 2025 Segera Cair !"
"Pejaten, Jawa Tengah, Indonesia",9,-6.8312,110.8330,"https://ekonomi.bisnis.com/read/20241206/98/1822291/menteri-maman-bongkar-isi-pertemuan-dengan-grab-indonesia","https://images.bisnis.com/posts/2024/12/06/1822291/19062024-bi-hil-21-goto-6_1724941017.jpg","Menteri Maman Bongkar Isi Pertemuan dengan Grab Indonesia"
"Pejaten, Jawa Tengah, Indonesia",9,-6.8312,110.8330,"https://www.viva.co.id/berita/kriminal/1779069-bongkar-kasus-tppo-mail-order-bride-polisi-wanita-wni-dinikahkan-dengan-pria-cina","https://thumb.viva.co.id/media/frontend/thumbs3/2024/12/07/675398059dea9-ungkap-kasus-tppo-mail-order-bride-polisi-wanita-wni-dinikahkan-dengan-pria-china_665_374.jpg","Bongkar Kasus TPPO ' Mail Order Bride ', Polisi : Wanita WNI Dinikahkan dengan Pria Cina"
"Pejaten, Jawa Tengah, Indonesia",9,-6.8312,110.8330,"https://www.antaranews.com/berita/4517434/polisi-bekuk-tujuh-pelaku-tppo-modus-pengantin-pesanan-di-jaksel","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000273340.jpg","Polisi bekuk tujuh pelaku TPPO modus pengantin pesanan di Jaksel"
"Pejaten, Jawa Tengah, Indonesia",9,-6.8312,110.8330,"https://ekonomi.bisnis.com/read/20241206/12/1822292/pengusaha-sambut-baik-rencana-prabowo-kenaikan-ppn-12-untuk-barang-mewah","https://images.bisnis.com/posts/2024/12/06/1822292/prabowo_1733303410.jpg","Pengusaha Sambut Baik Rencana Prabowo Kenaikan PPN 12 % untuk Barang Mewah"
"Pejaten, Jawa Tengah, Indonesia",9,-6.8312,110.8330,"https://batang.pikiran-rakyat.com/hukum/pr-2718851608/polisi-ungkap-modus-baru-tppo-pengantin-pesanan-dengan-wn-china-polisi-bekuk-9-orang","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/04/05/3304260122.jpg","Polisi Ungkap Modus Baru TPPO Pengantin Pesanan dengan WN China Polisi Bekuk 9 Orang"
"Indian Ocean, Oc, ",8,-10.0000,70.0000,"https://www.kompas.com/tren/read/2024/12/06/180000365/bmkg-deteksi-bibit-siklon-tropis-91s-di-indonesia-apa-dampaknya-","https://asset.kompas.com/crops/iAXTvBc77xY5OFfhzw-HUTPYv7I=/977x568:1835x1139/780x390/filters:watermark(data/photo/2020/03/10/5e6775d554370.png,0,-0,1)/data/photo/2024/12/06/6752890c5634f.png","BMKG Deteksi Bibit Siklon Tropis 91S di Indonesia , Apa Dampaknya ?"
"Indian Ocean, Oc, ",8,-10.0000,70.0000,"https://www.yahoo.com/news/anatomy-tsunamis-understanding-causes-impacts-231746222.html","https://media.zenfs.com/en/interesting_engineering_646/a5740d5c59c7eeb751acdb0efc2118ee","The Anatomy of tsunamis : Understanding their causes , impacts , and warning systems"
"Indian Ocean, Oc, ",8,-10.0000,70.0000,"https://dki.pikiran-rakyat.com/news/pr-3098849505/hujan-lebat-dan-angin-kencang-di-jabodetabek-masuk-kategori-waspada","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/3982371111.jpeg","Hujan Lebat dan Angin Kencang di Jabodetabek Masuk Kategori Waspada"
"Indian Ocean, Oc, ",8,-10.0000,70.0000,"https://esgnow.republika.co.id/berita/so21nn416/bibit-siklon-muncul-di-barat-daya-banten-waspada-gelombang-tinggi","https://static.republika.co.id/uploads/images/inpicture_slide/gelombang-tinggi-ilustrasi-_140512152008-738.jpg","Bibit Siklon Muncul di Barat Daya Banten , Waspada Gelombang Tinggi"
"Ciater, Banten, Indonesia",8,-6.7829,106.4420,"https://kabarpriangan.pikiran-rakyat.com/gaya-hidup/pr-1488851529/35-tahun-eiger-dan-cita-cita-indonesia-jadi-pusat-petualangan-tropis-dunia-10-15-tahun-mendatang","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2023/08/29/1527545007.jpg","35 Tahun Eiger dan Cita - cita Indonesia Jadi Pusat Petualangan Tropis Dunia 10 - 15 Tahun Mendatang"
"Ciater, Banten, Indonesia",8,-6.7829,106.4420,"https://www.jawapos.com/travelling/015395054/3-rekomendasi-tempat-wisata-untuk-liburan-keluarga-dengan-kolam-air-panas-di-ciater","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p2/01/2024/12/06/Screenshot_20241206_184252_Maps-4159738984.jpg","3 Rekomendasi Tempat Wisata untuk Liburan Keluarga dengan Kolam Air Panas di Ciater"
"Ambarawa, Jawa Tengah, Indonesia",8,-6.9550,109.8190,"https://travel.kompas.com/read/2024/12/06/111100727/kala-dubes-perancis-terpukau-dengan-kereta-wisata-ambarawa","https://asset.kompas.com/crops/lwT3fjwAC-2_bXN2rEyGt7o49dM=/0x0:1800x1200/780x390/filters:watermark(data/photo/2020/03/10/5e6775cf5d848.png,0,-0,1)/data/photo/2023/03/07/6406c29e19d6a.jpg","Kala Dubes Perancis Terpukau dengan Kereta Wisata Ambarawa ..."
"East Java, Jawa Timur, Indonesia",8,-7.7394,112.5100,"https://www.antaranews.com/berita/4517221/bni-ajak-diskusi-pelaku-usaha-di-surabaya-jatim","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000000531.jpg","BNI ajak diskusi pelaku usaha di Surabaya Jatim"
"East Java, Jawa Timur, Indonesia",8,-7.7394,112.5100,"https://malang-post.com/2024/12/06/kota-batu-tuan-rumah-pertemuan-kades-terbaik-di-indonesia/","https://malang-post.com/wp-content/uploads/2024/12/46d8550e-8ef4-4272-8cfa-676bfcb66478.jpeg","malang - post . com - Kota Batu Tuan Rumah Pertemuan Kades Terbaik di Indonesia"
"East Java, Jawa Timur, Indonesia",8,-7.7394,112.5100,"https://www.jpnn.com/news/dukung-pertumbuhan-usaha-jatim-bni-investor-daily-round-table-hadir-di-surabaya","https://cloud.jpnn.com/photo/arsip/normal/2024/12/06/pt-bank-negara-indonesia-tbk-persero-atau-bni-hadir-di-jawa-5aqr.jpg","Dukung Pertumbuhan Usaha Jatim , BNI Investor Daily Round Table Hadir di Surabaya"
"East Java, Jawa Timur, Indonesia",8,-7.7394,112.5100,"https://eturbonews.com/skyrocketing-airport-taxes-will-not-stop-tourists-and-business-t/","","Skyrocketing airport taxes will not stop tourists and business travelers from going to Indonesia"
"Kertanegara, Jawa Timur, Indonesia",8,-8.3023,113.6130,"https://www.liputan6.com/news/read/5823063/temui-prabowo-di-kertanegara-jokowi-ini-kunjungan-balasan-karena-kangen","https://cdn0-production-images-kly.akamaized.net/iDAKyeObebdumLAPkdKmmkp8D1o=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5039077/original/008136700_1733496597-Prabowo.JPG","Temui Prabowo di Kertanegara , Jokowi : Ini Kunjungan Balasan , karena Kangen"
"Kertanegara, Jawa Timur, Indonesia",8,-8.3023,113.6130,"https://www.cnnindonesia.com/nasional/20241020084312-32-1157311/jokowi-temui-prabowo-di-kertanegara-malam-ini","https://akcdn.detik.net.id/visual/2024/11/04/prabowo-makan-malam-bersama-jokowi_169.jpeg","Jokowi Temui Prabowo di Kertanegara Malam Ini"
"Kertanegara, Jawa Timur, Indonesia",8,-8.3023,113.6130,"https://www.metrotvnews.com/read/bzGCzQxB-presiden-prabowo-ungkap-alasan-undang-jokowi-ke-kertanegara","https://cdn01.metrotvnews.com/content/2024/12/06/bzGCzQxB/t_67530c7abee4d.jpg","Presiden Prabowo Ungkap Alasan Undang Jokowi ke Kertanegara"
"Banjarbaru, Riau, Indonesia",8,0.6024,101.5030,"https://mediaindonesia.com/pilkada/723960/adili-sengketa-pilkada-banjarbaru-mk-diminta-jangan-terpaku-aspek-formalitas","https://mediaindonesia.com/cdn-cgi/image/width=800,quality=80,format=webp/https://asset.mediaindonesia.com/news/2024/12/06/1733477635_df95a638b559dd92af7a.jpg","Adili Sengketa Pilkada Banjarbaru , MK Diminta Jangan Terpaku Aspek Formalitas"
"Banjarbaru, Riau, Indonesia",8,0.6024,101.5030,"https://www.cnnindonesia.com/nasional/20241206220227-617-1174671/warga-gugat-hasil-pilkada-banjarbaru-ke-mk","https://akcdn.detik.net.id/visual/2024/12/02/ratusan-warga-banjarbaru-demo-hasil-pilkada-ke-dprd_169.jpeg","Warga Gugat Hasil Pilkada Banjarbaru ke MK"
"North Sumatra, Sumatera Utara, Indonesia",8,2.0000,99.0000,"https://www.harianterbit.com/megapolitan/27414094922/percepat-swasembada-pangan-kementan-dorong-optimasi-lahan-di-sumut","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/274/2024/12/06/WhatsApp-Image-2024-12-06-at-092206-3181150070.jpeg","Percepat Swasembada Pangan , Kementan Dorong Optimasi Lahan di Sumut"
"North Sumatra, Sumatera Utara, Indonesia",8,2.0000,99.0000,"https://waspada.co.id/fsda-dorong-pemprov-sumut-agar-pengelolaan-sda-dikembalikan-jadi-satuan-dinas/","","FSDA Dorong Pemprov Sumut Agar Pengelolaan SDA Dikembalikan Jadi Satuan Dinas"
"Kolkata, West Bengal, India",8,22.5697,88.3697,"https://www.dailyjanakantha.com/national/news/750492","","ভারত ভাবছে বাংলাদেশীদের সমস্যায় ফেলেছে , বাস্তবে আমরা আনন্দে আছি : রিজভী"
"Kolkata, West Bengal, India",8,22.5697,88.3697,"http://indiablooms.com/showbiz/TV","","india blooms"
"Kolkata, West Bengal, India",8,22.5697,88.3697,"https://www.dhakatimes24.com/2024/12/06/373864","https://www.dhakatimes24.com/assets/news_photos/2024/12/06/image-373864.jpg","আধিপত্য কায়েম করতে সাম্প্রদায়িকতার ধোঁয়া তুলছে ভারত : রিজভী"
